TimeStamp,Study(1)/NonStudy(2),Specification,Table(T)/Hand(H),Path,PackageName,Light Intensity,RAW Accelerometer X,RAW Accelerometer Y,RAW Accelerometer Z,Displacement(ACC),RAW Gyroscope X,RAW Gyroscope Y,RAW Gyroscope Z,Displacement(Gyro),RAW Gravity X,RAW Gravity Y,RAW Gravity Z,Displacement(Grav),RAW Rotation Vector X,RAW Rotation Vector Y,RAW Rotation Vector Z,Displacement(RotVec),RAW Game Rotation Vector X,RAW Game Rotation Vector Y,RAW Game Rotation Vector Z,Displacement(GameRotVec),RAW Linear Acceleration X,RAW Linear Acceleration Y,RAW Linear Acceleration Z,Displacement(LinAcc),Battery Temperature,Total Memory,Free Memory,Memory Used,Others
2018-02-15-15.37.48.,2,2C,H,com.android.chrome,null,59,-0.8427582,2.968811,9.270355,9.770545633,-0.007247925,-0.009460449,0.003692627,1.25E-02,-0.8557279,2.9371836,9.3172455,9.806649858,0.0825211,0.13469575,0.6640941,0.682622627,0.056364875,0.14756584,0.78706896,0.802764115,-0.0179227,0.006150961,-0.08940697,0.091392909,35.7,882,206,676,24
2018-02-15-15.37.49.,2,2C,H,com.android.chrome,null,59,-0.8427582,2.9304962,9.289505,9.77716485,-0.02217102,-0.07443237,-0.03253174,8.42E-02,-0.83495945,2.9099374,9.327674,9.80665056,0.082016855,0.13301972,0.66516465,0.683275217,0.056149002,0.14583655,0.7881243,0.803468059,0.13548732,-0.08814335,-0.08355999,0.181956962,35.7,882,205,677,25
2018-02-15-15.37.50.,2,2C,H,com.android.chrome,null,59,-0.9576874,2.9879608,9.308655,9.823244515,0.02470398,0.003326416,-0.006973267,2.59E-02,-0.86253,2.93697,9.316686,9.806650234,0.0822093,0.13499206,0.6644559,0.682995511,0.055836778,0.14786305,0.78803384,0.803727914,-0.12508976,0.060814857,-0.040945053,0.144991007,35.7,882,205,677,26
2018-02-15-15.37.51.,2,2C,H,com.android.chrome,null,56,-1.1109161,3.1795044,9.7300415,10.29646009,-0.08076477,-0.16923523,-0.002700806,1.88E-01,-1.1896164,3.393425,9.123589,9.806650634,0.091021165,0.16291593,0.6508383,0.677064949,0.05798359,0.17738195,0.78024304,0.802250369,0.216694,0.062205076,1.1701794,1.191698615,35.7,882,205,677,27
2018-02-15-15.37.52.,2,2C,H,com.android.chrome,null,59,-1.0343018,3.1986542,9.193741,9.789077713,-0.007247925,-0.009460449,-0.002700806,1.22E-02,-1.060229,3.2134173,9.20436,9.806649748,0.087372914,0.15190196,0.6566426,0.679623231,0.05711976,0.16566703,0.7833394,0.80270097,0.06844449,-0.046649933,-0.04710293,0.095286675,35.7,882,205,677,28
2018-02-15-15.37.53.,2,2C,H,com.android.chrome,null,61,-1.0534515,3.10289,9.270355,9.832454843,0.028961182,0.024642944,-5.80E-04,3.80E-02,-1.0227947,3.0996268,9.247519,9.806650955,0.083268024,0.1468817,0.66194093,0.68313512,0.054715898,0.15973091,0.7854015,0.803345075,-0.004108071,-9.78E-06,-0.044059753,0.044250855,35.7,882,205,677,29
2018-02-15-15.37.54.,2,2C,H,com.android.chrome,null,59,-1.0534515,2.8155823,9.442734,9.909716905,-0.12550354,-0.13409424,-0.02507019,1.85E-01,-1.0610877,3.1598094,9.222802,9.806649748,0.084387764,0.15048806,0.6610812,0.683224929,0.054648377,0.16365056,0.78636575,0.805070831,-0.060429454,-0.44629884,0.030697823,0.45141636,35.7,882,205,677,30
2018-02-15-15.37.55.,2,2C,H,com.android.chrome,null,59,-0.65122986,3.351883,8.8489685,9.484907142,0.3283081,0.39640808,0.1272583,5.30E-01,-1.0480384,3.1161652,9.23913,9.806650458,0.0834742,0.14821453,0.659671,0.68124982,0.05403036,0.16129541,0.7858699,0.80406902,-0.8967023,0.17084026,-0.2773733,0.954042639,35.7,882,205,677,31
2018-02-15-15.37.56.,2,2C,H,com.android.chrome,null,59,-1.0151367,3.217804,9.691727,10.2622774,0.021514893,-0.010513306,-0.05810547,6.28E-02,-0.9671933,3.011179,9.282658,9.806650876,0.08165788,0.14282095,0.6632705,0.683369292,0.053600177,0.15441251,0.7884114,0.805176215,0.095234394,0.101635695,0.4365263,0.458208048,35.7,882,205,677,32
2018-02-15-15.37.57.,2,2C,H,com.android.chrome,null,57,-1.1109161,3.1220398,9.270355,9.844833616,0.031097412,0.005462647,-0.003768921,3.18E-02,-0.9707778,2.990897,9.288838,9.80665008,0.080760196,0.1409924,0.66296935,0.682590232,0.05279347,0.1536682,0.7886163,0.805181181,-0.11217946,0.0848999,0.031437874,0.144154654,35.7,882,205,677,33
2018-02-15-15.37.58.,2,2C,H,com.android.chrome,null,59,-1.2641449,3.217804,9.787491,10.38013993,-0.25865173,-0.10319519,0.060150146,2.85E-01,-1.0624316,3.1800478,9.215689,9.806650226,0.08672839,0.15036231,0.6532008,0.675871233,0.056109224,0.16426317,0.7830506,0.802059148,-0.3492434,0.116462946,0.38830662,0.535085602,35.7,882,205,677,34
2018-02-15-15.37.59.,2,2C,H,com.android.chrome,null,59,-0.6895294,2.8730469,9.078812,9.54749583,0.049209595,0.045944214,0.013275147,6.86E-02,-0.87875813,2.944462,9.312804,9.806650328,0.08248786,0.13555408,0.6614344,0.680201897,0.05503568,0.14882952,0.7894355,0.805225162,0.08270395,-0.1570406,-0.43797398,0.472570524,35.7,882,205,677,35
2018-02-15-15.38.00.,2,2C,H,com.android.chrome,null,59,-0.9576874,3.217804,9.193741,9.787558496,0.18875122,0.20573425,0.060150146,2.86E-01,-0.89844877,2.9676578,9.303557,9.806649574,0.08280462,0.13709113,0.6608006,0.679932361,0.054875698,0.15046342,0.78955835,0.805638238,-0.3762234,0.18336558,-0.21826935,0.472025944,35.7,882,205,677,36
2018-02-15-15.38.01.,2,2C,H,com.android.chrome,null,57,-0.91937256,2.968811,9.308655,9.813773106,0.009796143,0.004394531,4.88E-04,1.07E-02,-0.91059065,2.978596,9.298881,9.806650668,0.08278423,0.13797036,0.66088116,0.680185972,0.054738283,0.15130356,0.78938943,0.805620704,0.07576239,-0.07403898,-0.07120514,0.127639658,35.7,882,205,677,37
2018-02-15-15.38.02.,2,2C,H,com.android.chrome,null,57,-1.1109161,3.10289,8.944733,9.532591955,-0.011520386,-0.07443237,-0.017623901,7.74E-02,-0.9528542,3.0035813,9.286601,9.806650289,0.082500525,0.14038803,0.6596603,0.679460703,0.0537402,0.15371117,0.78930485,0.805926348,-0.07185775,0.06907964,-0.2054882,0.228387682,35.7,882,200,682,38
2018-02-15-15.38.03.,2,2C,H,com.android.chrome,null,57,-0.881073,2.9304962,9.519348,9.999104158,-0.027496338,-0.017974854,0.015411377,3.63E-02,-0.9396398,2.9593954,9.30212,9.806649814,0.08131339,0.13824613,0.65946484,0.678688246,0.052821167,0.15143906,0.789914,0.806032252,-0.0687204,0.026372671,0.13099289,0.150256941,35.7,882,198,684,39
2018-02-15-15.38.04.,2,2C,H,com.android.chrome,null,59,-0.9002228,2.9113464,9.538498,10.0134551,-0.056259155,-0.07017517,-0.012298584,9.08E-02,-0.88083065,2.896075,9.327769,9.80665017,0.08045209,0.13431728,0.6620901,0.680350624,0.053014882,0.14731969,0.7910947,0.806439392,-0.10396725,0.010090351,0.053387642,0.117308331,35.7,882,198,684,40
2018-02-15-15.38.05.,2,2C,H,com.android.chrome,null,69,-0.9576874,2.968811,9.212891,9.726683119,-0.4397583,-0.07550049,-0.022949219,4.47E-01,-0.57616395,3.120451,9.279074,9.80665048,0.1012563,0.12901968,0.6525297,0.672825331,0.07429287,0.14621724,0.7836947,0.800672402,-0.22865415,-0.11139369,-2.0523682,2.068068302,35.7,882,197,685,41
2018-02-15-15.38.06.,2,2C,H,com.android.chrome,null,76,-0.03831482,3.217804,9.653427,10.17567607,0.08755493,0.027832031,-0.03678894,9.90E-02,-0.13211885,3.1847446,9.274176,9.8066505,0.11940895,0.11317311,0.6489629,0.669491968,0.09483335,0.13474153,0.78236246,0.799524648,0.09416182,0.024434566,0.3541355,0.367253929,35.7,882,188,694,42
2018-02-15-15.38.07.,2,2C,H,com.android.chrome,null,71,0.5171509,2.834732,10.017334,10.42353736,-0.054122925,-0.17137146,-0.07194519,1.94E-01,-0.050035257,3.4079232,9.195322,9.806650333,0.1272362,0.123585746,0.67207134,0.695084436,0.10136566,0.14454782,0.7975027,0.816810643,0.47188294,-0.5279741,0.77560997,1.050238537,35.7,882,328,554,43
2018-02-15-15.38.08.,2,2C,H,com.android.chrome,null,64,-0.6320648,3.6008759,9.212891,9.911769455,0.14826965,0.021438599,-0.004837036,1.50E-01,-0.49435735,3.432412,9.173034,9.806650503,0.117022455,0.13536963,0.6452724,0.669623523,0.0884478,0.15646864,0.7786098,0.799086146,-0.03798634,0.10269046,-0.18679523,0.216519631,35.7,882,325,557,44
2018-02-15-15.38.23.,2,2D,H,com.android.chrome,null,79,-0.01914978,4.5394135,9.002197,10.08197364,-0.005126953,-0.010513306,-0.006973267,1.36E-02,0.11966366,4.327358,8.799435,9.806650956,0.17881897,0.13920306,0.6193107,0.659469074,0.14501147,0.17414187,0.7654037,0.798245915,-0.08376934,0.028744698,0.08223724,0.120857452,35.7,882,302,580,58
2018-02-15-15.38.24.,2,2D,H,com.android.chrome,null,80,0.45968628,4.213791,10.093948,10.94783688,-0.4994049,-0.6582031,-0.075149536,8.30E-01,0.1537551,4.2686324,8.827544,9.806650614,0.17829177,0.13465728,0.6150665,0.654390814,0.14432472,0.17056058,0.7662609,0.798170598,0.47550946,-0.36242628,0.9524059,1.124517253,35.7,882,301,581,59
2018-02-15-15.38.25.,2,2D,H,com.android.chrome,null,69,-0.19154358,4.2904053,9.174576,10.13001043,-0.41418457,-0.5591278,-0.022949219,6.96E-01,-0.12734078,4.7858095,8.558633,9.806650145,0.1933363,0.16202544,0.60159695,0.65234198,0.15247293,0.20095564,0.7550533,0.796075781,-0.023664683,-0.7513404,0.16005611,0.768563837,35.7,882,301,581,60
2018-02-15-15.38.26.,2,2D,H,com.android.chrome,null,59,0.4980011,4.845871,8.599976,9.883828107,-0.02217102,0.43049622,0.24230957,4.95E-01,-0.45085856,5.210559,8.295612,9.806649631,0.20557164,0.18649873,0.58177173,0.644592756,0.15869942,0.22771905,0.73789865,0.788375475,-1.6094755,0.47844076,-1.3797989,2.173283679,35.7,882,301,581,61
2018-02-15-15.38.27.,2,2D,H,com.android.chrome,null,71,-0.13407898,5.1331635,8.485046,9.91782992,-0.021102905,0.005462647,0.0335083,4.00E-02,-0.108171485,5.01934,8.4240675,9.80665021,0.20765005,0.16544956,0.5844032,0.641887218,0.164417,0.20846859,0.74396235,0.789919035,-0.02388157,0.058131695,-0.05847931,0.085845519,35.7,882,301,581,62
2018-02-15-15.38.28.,2,2D,H,com.android.chrome,null,74,0,4.8650208,8.599976,9.880688973,0.07157898,0.009719849,-0.033599854,7.97E-02,0.02110729,4.7586203,8.574699,9.806649561,0.19933313,0.15191543,0.59021467,0.641221765,0.1591681,0.1935911,0.7505059,0.791246551,-0.0789694,0.016783237,-0.021294594,0.083494329,35.7,882,292,590,63
2018-02-15-15.38.29.,2,2D,H,com.android.chrome,null,69,-0.17237854,4.2904053,9.078812,10.04301346,-0.45573425,-0.0765686,0.030319214,4.63E-01,-0.15391415,4.3890543,8.76829,9.806650638,0.17815067,0.14561594,0.5890981,0.632438325,0.13945651,0.1830124,0.7529051,0.787278697,-0.01650837,-0.020348072,-0.06905174,0.07385603,35.7,882,292,590,64
2018-02-15-15.38.30.,2,2D,H,com.android.chrome,null,80,0.07661438,3.715805,9.212891,9.934306072,-0.021102905,-0.013717651,0.009017944,2.67E-02,-0.016420826,3.7219186,9.072896,9.806650271,0.15218867,0.11937195,0.60210025,0.632404748,0.121219315,0.15072137,0.76181114,0.785981722,0.07414663,-0.06531644,0.014825821,0.099918792,35.7,882,330,552,65
2018-02-15-15.38.31.,2,2D,H,com.android.chrome,null,77,0,3.7349548,9.155426,9.887957959,0.004470825,0.007598877,0.001556397,8.95E-03,-0.06525844,3.6900754,9.085674,9.80665015,0.14885092,0.120842695,0.60501987,0.634672038,0.11812373,0.15101767,0.7622416,0.785984611,0.008783303,-0.011070251,0.104372025,0.105324339,35.7,882,321,561,66
2018-02-15-15.38.32.,2,2D,H,com.android.chrome,null,79,-0.03831482,3.830719,9.270355,10.03072071,-0.006195068,-0.05206299,0.01008606,5.34E-02,-0.11844629,3.8167312,9.032659,9.806650559,0.15294981,0.12676334,0.6016929,0.633637858,0.120147906,0.15819946,0.76173145,0.787208607,0.024394281,0.035431147,0.08796406,0.097918961,35.7,882,295,587,67
2018-02-15-15.38.33.,2,2D,H,com.android.chrome,null,80,-0.1149292,3.9456482,9.117126,9.934955206,-0.079696655,-0.03501892,0.006881714,8.73E-02,0.027659053,3.8276129,9.028788,9.806650717,0.15818208,0.12098921,0.60097367,0.633110821,0.12709258,0.15332136,0.7589643,0.784657105,-0.123777814,0.12642837,-0.12319279,0.215595787,35.7,882,290,592,68
2018-02-15-15.38.34.,2,2D,H,com.android.chrome,null,95,0.19154358,3.715805,9.34697,10.06030536,0.031097412,0.016113281,-0.018676758,3.97E-02,0.37207818,3.603725,9.112909,9.806650116,0.16001295,0.09882716,0.5991908,0.62801319,0.1339409,0.1320257,0.75766134,0.780654633,-0.12844217,0.02188158,0.17947388,0.221781578,35.7,882,287,595,69
2018-02-15-15.38.35.,2,2D,H,com.android.chrome,null,90,0.13407898,3.715805,9.366119,10.07717069,-0.018966675,0.0491333,-0.02720642,5.93E-02,0.17245981,3.6490395,9.100833,9.806650445,0.15584098,0.108167745,0.5972999,0.62670076,0.12783782,0.14015764,0.75584364,0.77928575,0.016708702,0.035661936,0.12080288,0.127060183,35.7,882,283,599,70
2018-02-15-15.38.36.,2,2D,H,com.android.chrome,null,84,0.07661438,3.7349548,9.23204,9.959232886,0.04600525,-0.005187988,-0.01335144,4.82E-02,0.05328955,3.7024295,9.080725,9.80665032,0.15474294,0.11430886,0.59436786,0.624727978,0.1252893,0.1459948,0.75381315,0.777975678,0.022560544,-0.020575523,0.021079063,0.037103331,35.7,882,280,602,71
2018-02-15-15.38.37.,2,2D,H,com.android.chrome,null,90,0.24899292,3.6774902,9.23204,9.940648581,-0.00831604,0.003326416,-5.80E-04,8.98E-03,0.23831175,3.645543,9.100748,9.806650316,0.157708,0.10550174,0.59814954,0.627523149,0.13058677,0.13765728,0.75500065,0.778478267,0.006604984,0.03840947,-0.03281212,0.050946525,35.7,882,280,602,72
2018-02-15-15.38.38.,2,2D,H,com.android.chrome,null,90,-0.03831482,3.5242615,10.017334,10.61926869,0.06304932,0.3985443,0.14004517,4.27E-01,0.13685465,3.6783872,9.089617,9.806650743,0.15635094,0.11005875,0.5944435,0.624437042,0.12798607,0.14204969,0.75314337,0.77703506,-0.09937748,-0.21493983,0.94869614,0.977803344,35.7,882,280,602,73
2018-02-15-15.38.39.,2,2D,H,com.android.chrome,null,53,-2.0302887,5.439621,9.92157,11.49561221,-0.4163208,0.2770996,-0.20297241,5.40E-01,-1.3792472,4.65118,8.5225935,9.806650713,0.150552,0.20688833,0.58768916,0.640973661,0.10135317,0.23493877,0.74214095,0.785010752,-0.17634249,0.6803651,0.3485384,0.784520465,35.7,882,280,602,74
2018-02-15-15.38.40.,2,2D,H,com.android.chrome,null,80,0.13407898,3.830719,9.270355,10.0315436,0.39009094,0.001205444,-0.061294556,3.95E-01,0.1414031,3.7477665,9.061161,9.806650154,0.15571576,0.11731142,0.6192907,0.649253678,0.12565193,0.14906697,0.7732316,0.797431173,0.029120341,-0.023679972,0.10946846,0.115724151,35.7,882,271,611,75
2018-02-15-15.38.41.,2,2D,H,com.android.chrome,null,77,-0.07661438,4.060562,9.270355,10.12094439,-0.016845703,-0.022232056,0.007949829,2.90E-02,-0.001374328,3.941034,8.979902,9.806650336,0.16040808,0.12814711,0.6105989,0.644192091,0.12753868,0.16089225,0.7667467,0.793758737,-0.075220525,0.06352711,0.067071915,0.119132124,35.7,882,271,611,76
2018-02-15-15.38.43.,2,2D,H,com.android.chrome,null,71,-0.746994,4.6543274,8.772354,9.958662475,0.10140991,-0.2331543,-0.3041687,3.96E-01,-0.2338361,4.297866,8.811586,9.80664975,0.16839434,0.14959101,0.6065395,0.647011815,0.13194409,0.18255104,0.7574657,0.790245792,-0.37452543,0.2153039,-0.28743553,0.518887513,35.7,882,270,612,77
2018-02-15-15.38.44.,2,2D,H,com.android.chrome,null,71,-0.1149292,4.462799,9.059662,10.09986432,-0.007247925,0.013977051,0.01008606,1.87E-02,-0.14922397,4.4534626,8.735834,9.806650427,0.18102185,0.14774142,0.58922154,0.633859969,0.14263707,0.18507054,0.7498203,0.785383295,-0.002120689,-0.02774334,0.17521477,0.177410276,35.7,882,259,623,78
2018-02-15-15.38.45.,2,2D,H,com.android.chrome,null,79,-0.15322876,4.2712555,9.136276,10.08655748,-0.036010742,0.006530762,0.018600464,4.11E-02,-0.029949525,4.190667,8.866104,9.806650143,0.17243041,0.13498987,0.5959658,0.634924992,0.13689412,0.17092252,0.7571978,0.788227769,-0.16116181,0.03925705,0.08474922,0.186270436,35.7,882,259,623,79
2018-02-15-15.38.46.,2,2D,H,com.android.chrome,null,76,-0.0574646,4.079727,9.34697,10.19869221,-0.023239136,0.029968262,-0.002700806,3.80E-02,-0.08640874,4.096351,8.909704,9.806649956,0.1658421,0.1350108,0.60061747,0.637552244,0.13075174,0.16922027,0.7602325,0.78973728,0.06852707,-0.0192914,0.17243004,0.186548214,35.7,882,259,623,80
2018-02-15-15.38.47.,2,2D,H,com.android.chrome,null,82,0.03831482,3.964798,8.906433,9.749135346,-0.06904602,1.37E-04,0.039901733,7.97E-02,0.143471,3.770779,9.051577,9.806651028,0.15782782,0.11656945,0.61212724,0.642804648,0.12764403,0.14901362,0.7684156,0.793070357,-0.10775514,0.12571168,-0.3091116,0.350663055,35.7,882,256,626,81
2018-02-15-15.38.48.,2,2D,H,com.android.chrome,null,79,0,3.964798,8.810669,9.661651588,0.07902527,-0.20227051,-0.15930176,2.69E-01,-0.002672492,3.8522432,9.018349,9.806650983,0.15615827,0.12572514,0.61385924,0.645767282,0.12386742,0.1576359,0.76990896,0.795582819,0.44325772,-0.30244112,0.030144691,0.537453942,35.7,882,259,623,82
2018-02-15-15.38.49.,2,2D,H,com.android.chrome,null,74,-0.13407898,4.098877,9.212891,10.08444993,0.07797241,0.007598877,-0.047439575,9.16E-02,-0.12965302,4.0263276,8.941044,9.806650379,0.16003689,0.13609496,0.6090685,0.644281058,0.1253106,0.16861464,0.7655337,0.793835933,0.055073768,-0.12473011,0.20811558,0.248802763,35.7,882,260,622,83
2018-02-15-15.38.50.,2,2D,H,com.android.chrome,null,76,-0.07661438,4.060562,8.925583,9.806123873,-0.07009888,-0.053131104,0.034576416,9.45E-02,-0.094834164,4.030136,8.939765,9.80665019,0.16177194,0.13427095,0.60652626,0.641929087,0.12690759,0.1676106,0.76533586,0.793686228,-0.01883743,-0.023017883,-0.19019794,0.192509553,35.7,882,259,623,84
2018-02-15-15.38.51.,2,2D,H,com.android.chrome,null,95,0.4405365,4.481949,8.71489,9.809752645,0.115249634,0.11730957,-5.80E-04,1.64E-01,0.48494592,4.3250394,8.788017,9.806649843,0.19386311,0.11980365,0.60097086,0.642729955,0.16129613,0.16099496,0.7603618,0.793779494,0.12063876,0.053218365,-0.32087994,0.346914746,35.7,882,257,625,85
2018-02-15-15.38.52.,2,2D,H,com.android.chrome,null,89,0.22984314,3.1986542,9.366119,9.899919277,-0.014709473,-0.04673767,-0.005905151,4.94E-02,0.19439141,3.163601,9.280314,9.806650154,0.13404277,0.094202936,0.6144463,0.635913448,0.108569704,0.12269587,0.77653533,0.793630125,0.05656196,0.004009485,-0.07855034,0.096878724,35.7,882,254,628,86
2018-02-15-15.38.53.,2,2D,H,com.android.chrome,null,82,0.01914978,3.5051117,9.308655,9.946719693,-0.018966675,-0.015838623,0.003692627,2.50E-02,-0.0455847,3.3508713,9.216288,9.806649832,0.1339359,0.110278085,0.61559236,0.639573323,0.10536017,0.137838,0.77422786,0.793428547,-0.011291198,0.13011551,-0.007506371,0.130820039,35.7,882,252,630,87
2018-02-15-15.38.54.,2,2D,H,com.android.chrome,null,89,0.21069336,3.351883,9.308655,9.895987533,-0.005126953,0.009719849,-0.021881104,2.45E-02,0.1559802,3.3016722,9.232822,9.806649337,0.13760708,0.101594,0.6219538,0.645045408,0.111196935,0.12997036,0.77804595,0.79662573,-0.00471817,0.008580446,-0.05973339,0.060530679,35.7,882,249,633,88
2018-02-15-15.38.55.,2,2D,H,com.android.chrome,null,92,0.36392212,3.6583405,9.92157,10.58080554,0.011917114,-0.19374084,0.005813599,1.94E-01,0.37422758,3.626976,9.103592,9.806650218,0.1597743,0.10157838,0.6090737,0.637821892,0.13259839,0.13514312,0.76776403,0.790763935,-0.1308279,-0.003695011,0.490386,0.507551004,35.7,882,249,633,89
2018-02-15-15.38.56.,2,2D,H,com.android.chrome,null,107,0.59376526,3.8690338,9.117126,9.921893278,0.005523682,1.37E-04,-0.002700806,6.15E-03,0.6395846,3.7991753,9.018181,9.806650293,0.17723739,0.093742475,0.5954606,0.628310489,0.15099643,0.13191217,0.7580923,0.784158579,-0.05584854,0.029434443,0.07244778,0.096094363,35.7,882,249,633,90
2018-02-15-15.38.57.,2,2D,H,com.android.chrome,null,79,0.22984314,4.9224854,8.810669,10.09512648,0.01512146,0.024642944,0.030319214,4.19E-02,0.17333607,4.892529,8.497264,9.80664983,0.21133642,0.14865066,0.58341086,0.638066088,0.17088774,0.19379753,0.74674785,0.790185076,-0.060930908,-0.060451508,0.2088213,0.225772664,35.7,882,248,634,91
2018-02-15-15.38.58.,2,2D,H,com.android.chrome,null,84,0.24899292,4.8650208,8.69574,9.967262363,-0.06690979,-0.02330017,-5.80E-04,7.09E-02,0.30243212,4.746633,8.5760355,9.806649526,0.20886317,0.1382752,0.5846745,0.636072422,0.17092611,0.18310685,0.7482725,0.789085286,-0.05839598,0.040591717,-0.05915451,0.092504238,35.7,882,251,631,92
2018-02-15-15.38.59.,2,2D,H,com.android.chrome,null,113,0.7661438,4.462799,9.078812,10.14536242,-0.25971985,-0.059524536,0.0526886,2.72E-01,0.93585736,4.2729454,8.777043,9.806649541,0.20897739,0.093934946,0.5797865,0.623416161,0.18063633,0.14094622,0.7491264,0.783380931,-0.22285146,0.14125443,0.085990906,0.277506798,35.7,882,251,631,93
2018-02-15-15.39.00.,2,2D,H,com.android.chrome,null,108,0.8236084,4.2521057,8.963898,9.955410641,-8.70E-04,0.001205444,0.011138916,1.12E-02,0.7384173,4.1940956,8.833725,9.806650569,0.19994347,0.0981224,0.57473713,0.616383132,0.17070603,0.1430554,0.74624443,0.778772204,0.052250862,-0.058632374,0.060961723,0.099419513,35.7,882,251,631,94
2018-02-15-15.39.01.,2,2D,H,com.android.chrome,null,100,0.24899292,4.4053345,9.212891,10.21500514,-0.30659485,0.24301147,0.2806549,4.81E-01,0.5858768,4.155187,8.863496,9.806650395,0.19432007,0.10162287,0.5684219,0.609254424,0.16453487,0.14496817,0.74088293,0.772654522,-0.57643807,0.35365248,-0.39128494,0.781316088,35.7,882,251,631,95
2018-02-15-15.39.02.,2,2D,H,com.android.chrome,null,94,0.19154358,4.558563,8.963898,10.05826292,0.16105652,0.15672302,0.06121826,2.33E-01,0.36651468,4.319805,8.796326,9.806650771,0.19145793,0.12188556,0.5905962,0.632705382,0.15739836,0.16351755,0.7562446,0.789568317,-0.22003931,0.14001179,0.10125542,0.279773586,35.7,882,251,631,96
2018-02-15-15.39.03.,2,2D,H,com.android.chrome,null,84,0.6320648,4.481949,8.216904,9.381091839,-0.05732727,-0.10745239,0.032455444,1.26E-01,0.43386927,4.4886646,8.708274,9.806650218,0.19992909,0.12660949,0.5963809,0.641616538,0.16395485,0.17064703,0.76213616,0.798030781,0.24883595,-0.11563158,-0.6666546,0.720914938,35.7,882,251,631,97
2018-02-15-15.39.04.,2,2D,H,com.android.chrome,null,94,0.61291504,4.213791,8.810669,9.78568279,-0.00831604,-0.06059265,0.024993896,6.61E-02,0.47650012,4.212607,8.842922,9.806649764,0.18822744,0.11707634,0.6048254,0.644166285,0.1552914,0.15818034,0.7682128,0.799554467,0.10570058,-0.062740326,-0.055340767,0.134801935,35.7,882,252,630,98
2018-02-15-15.39.05.,2,2D,H,com.android.chrome,null,92,0.40222168,4.32872,8.887283,9.893603906,-0.018966675,-0.001998901,-0.017623901,2.60E-02,0.5074202,4.158443,8.866807,9.806650285,0.18648534,0.11463809,0.60791236,0.646123913,0.15446596,0.15510944,0.7696952,0.800218328,-0.07821721,0.05824566,-0.21588421,0.236889174,35.7,882,252,630,99
